PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;NUM;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;WiFi
1763.0;Biblioteca Pública Municipal Pío Baroja (Arganzuela); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Pirámides (Línea 5).  Bus:  18, 23, 34, 35, 36, 116, 118, 119   Renfe:  Pirámides;   Superficie:  1.454 metros cuadrados   Puestos de lectura:  162   Puestos de Internet:  10   Bibliotecarios:  Teresa Salazar Rincón (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD;ARGANDA;CALLE;12.0;MADRID;MADRID;28005.0;ACACIAS;ARGANZUELA;40.40003652682007;-3.7074488154950584;91 474 16 03;;bppiobaroja@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1746.0;Biblioteca Pública Municipal San Blas (San Blas-Canillejas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;" Accesible a personas con discapacidad física.   Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Bus:  4, 38, 48, 70, 106, 140  Metro:  Alsacia (Línea 2);   Superficie:  312 metros cuadrados   Puestos de lectura:  125   Puestos de Internet:  8   Bibliotecarios:  Jacqueline Martine Saint-Pé (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD;SAN ROMAN DEL VALLE;CALLE;8.0;MADRID;MADRID;28037.0;ARCOS;SAN BLAS-CANILLEJAS;40.420231627534996;-3.6218113860909074;91 313 52 97;;bpsanblas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1761.0;Biblioteca Pública Municipal Vallecas (Puente de Vallecas); De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;"  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Nueva Numancia   Bus:  10, 24, 54, 57, 58, 111, 136, 310;   Superficie:  367 metros cuadrados   Puestos de lectura:  133   Puestos de Internet:  6   Bibliotecarios:  Paloma Gil Alonso (directora)  ;0.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11c03d0b5e71c010VgnVCM1000000b205a0aRCRD;PUERTO DEL MONASTERIO;CALLE;1.0;MADRID;MADRID;28053.0;SAN DIEGO;PUENTE DE VALLECAS;40.39501488341387;-3.665565995938502;91 588 60 51;;bpvallecas@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1747.0;Biblioteca Pública Municipal Vicálvaro; De lunes a viernes de 8:30 a 21 horas. Festivos cerrado. ;" Accesible a personas con discapacidad física.  Espacios:  Sala de Consulta y Lectura; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro : Vicálvaro   Bus : 4, 100, 106, 130   Renfe : Vicálvaro;   Superficie:  547 metros cuadrados   Puestos de lectura:  94   Puestos de Internet:  10   Bibliotecarios:  Julia Tebar González (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67e03d0b5e71c010VgnVCM1000000b205a0aRCRD;VILLARDONDIEGO;CALLE;36.0;MADRID;MADRID;28032.0;CASCO HISTORICO VICALVARO;VICALVARO;40.405283650744316;-3.6086278232922804;91 775 31 43;;bpvicalvaro@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
5768564.0;Biblioteca Pública Municipal Ángel González (Latina);" De lunes a viernes de 8:30 a 21 horas; sábados de 9 a 18 horas y domingos de 9 a 14 horas. Los festivos y los fines de semana de agosto, la biblioteca permanecerá cerrada. ";" Accesible a personas con discapacidad física.   Espacios:  Sala de Consulta y Lectura; Sala de actividades; Zona de publicaciones periódicas; Sala infantil y juvenil.   Servicios:  Préstamo de libros, multimedia y revistas; Préstamo de dispositivos de ayuda a la lectura (lupas para libros y discman para audiolibros); Servicio de telelupa; Servicio de Acceso Público a Internet; Zona wifi; Información bibliográfica; Animación a la lectura; Formación de usuarios; Reprografía. "; Metro:  Campamento   Bus:  25, 36, 39, 65, 121, 131, 138, H;   Superficie:  2.811 metros cuadrados   Puestos de lectura:  182   Puestos de Internet:  29   Bibliotecarios:  María Sierra Gómez-Díaz (directora)  ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD;GRANJA DE TORREHERMOSA;CALLE;1.0;MADRID;MADRID;28024.0;ALUCHE;LATINA;40.397074625115906;-3.7664885474841556;91 512 35 42;;bpangelgonzalez@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;1.0
1774.0;Biblioteca Pública Retiro;  Sección de adultos:  de lunes a viernes de 9 a 21 horas. Sábados de 9 a 14 horas. Servicio de préstamo y acceso a Internet: de lunes a viernes de 9 a 20:45 horas. Sábados de 9 a 13:45 horas.    Sección infantil:  de lunes a viernes de 9 a 21 horas. Sábados de 9 a 14 horas. Servicio de préstamo y acceso a Internet: de lunes a viernes de 15 a 20:45 horas. Sábados de 9 a 13:45 horas.    Sala de lectura:  de lunes a viernes de 9 a 21 horas. Sábados de 9 a 14 horas. ;   Sala adultos o principal : capacidad: 86   Hemeroteca : capacidad: 24   Internet : capacidad: 15   Sala polivalente : capacidad: 8   Sala-taller : capacidad: 18   Ordenadores multimedia : capacidad: 2   Salón de actos : capacidad: 74   Zona de trabajos o servicios internos : puestos de atención: 13   Sala infantil/juvenil : capacidad: 24   Sala General (única):  capacidad: 39  ; Metro: Pacífico (líneas 1, 6), Conde de Casal (línea 6)  Bus: 8, 10, 24, 37, 54, 56, 57, 136, 141, 156, 310 ;"  Días de cierre de la Biblioteca 2015:     Sábados: 4 de abril; 4, 11, 18 y 25 de julio; 1, 8, 22 y 29 de agosto; 5 y 12 de septiembre; 26 de diciembre  Domingos: todos  Festivos: 1 y 6 de enero; 19 de marzo, 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre; 8 y 25 de diciembre.   Otros: 24 y 31 de diciembre  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=44213d0b5e71c010VgnVCM1000000b205a0aRCRD;DOCTOR ESQUERDO;CALLE;189.0;MADRID;MADRID;28007.0;ADELFAS;RETIRO;40.40354316970943;-3.672367247007098;915 019 146 ;915 018 130;bib.retiro@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1777.0;Biblioteca Pública Ruiz Egea;  Sección de adultos:  de lunes a viernes de 9 a 21 horas.   Sección infantil/juvenil:  de lunes a viernes de 9 a 21 horas. ;   Hemeroteca : capacidad 8   Internet : capacidad 6  ; Metro: Cuatro Caminos (líneas 1, 2 y 6)  Bus: 3, 37, 45, 64, 124, 127, 128, 149, C1, C2, F ;  Préstamo domiciliario:  carné gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b2413d0b5e71c010VgnVCM1000000b205a0aRCRD;RAIMUNDO FERNANDEZ VILLAVERDE;CALLE;6.0;MADRID;MADRID;28003.0;RIOS ROSAS;CHAMBERI;40.446595985821794;-3.7028897237155656;915 349 029;915 337 809;bib.ruizegea@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1765.0;Biblioteca Pública Salamanca - Manuel Alvar;"   Sección de adultos:  de lunes a viernes de 9 a 21 horas (Servicios bibliotecarios hasta las 20:45 horas).   Sección infantil/juvenil:  de lunes a viernes de 15 a 21 horas (Servicios bibliotecarios hasta las 20:45 horas).   Fines de semana y festivos:  de 11 a 19 horas  (Servicios bibliotecarios hasta las 18:45)   De 14:30 a 15:30 horas no se asignarán préstamos de libros ni acceso a internet pero sí continuará abierta la sala de lectura. Los días 24 y 31 de diciembre horario de 9 a 14 horas   Cerrada:  fines de semana y festivos de agosto; 1 enero; 1 mayo y 25 diciembre   ";   Sala adultos o principal : Capacidad: 136. Puestos de atención: 2.    Audiovisuales y materiales especiales : capacidad: 6.   Hemeroteca : capacidad: 50. Puestos de atención: 3.   Sala infantil : capacidad: 32. Puestos de atención: 3.   Sala juvenil : capacidad: 58.   Internet : capacidad: 34. Puestos de atención: 1.   Ordenadores multimedia : capacidad: 6.   Salón de actos : capacidad: 78.  ; Metro: Diego de León (líneas 4, 5, 6)  Bus: 1, 12, 43, 48, 56, 74, C1, C2 ;  Préstamo domiciliario:  carné gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d51979262ef5d010VgnVCM1000000b205a0aRCRD;AZCONA;CALLE;42.0;MADRID;MADRID;28028.0;GUINDALERA;SALAMANCA;40.43437388116339;-3.668960389290821;917 263 701 ;913 555 425;bib.salamanca@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
123303.0;Biblioteca Pública Usera - José Hierro;  Sección de adultos:  de lunes a viernes de 9 a 21 horas.    Sección infantil/juvenil:  de lunes a viernes de 15 a 21 horas.    Servicio de préstamo y acceso a Internet:  de 15 a 20:45 horas.    Sección de adultos y sección infantil/juvenil:  fines de semana y festivos, 11 a 19 horas. Servicio de préstamo y acceso a Internet de 11 a 14:30 y de 15:30 a 18:45 horas.   Horario especial 24 y 31 de diciembre : abierta de 9 a 14 horas   Cerrada los días:  1 de enero, 1 de mayo, 25 de diciembre y fines de semana y festivos de agosto.  ;   Sala adultos o principal : capacidad: 188   Hemeroteca : capacidad: 26   Internet : capacidad: 47   Ordenadores multimedia : capacidad: 4   Sala infantil/juvenil : capacidad: 52. Puestos de atención: 3.    Sala polivalente : capacidad: 30.    Sala-taller : capacidad: 10. Otra información: Hay 3 salas.   Audiovisuales y materiales especiales : capacidad: 3.  ; Metro: Plaza Elíptica (líneas 6, 11)  Bus: 6, 60, 81 ;  Préstamo domiciliario:  carné gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=943979262ef5d010VgnVCM1000000b205a0aRCRD;RAFAELA YBARRA;AVENIDA;43.0;MADRID;MADRID;28026.0;PRADOLONGO;USERA;40.38187274336692;-3.710628092812148;914 229 501;914 691 901;bib.usera@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1800.0;Biblioteca Pública Vallecas;  Sección general,  sección infantil y juvenil,  hemeroteca    De lunes a viernes de 9 a 21 horas.   Sábados de 9 a 14 horas  ;; Metro: Miguel Hernández (línea 1)  Bus: 10, 54, 57, 58, 103, 142, 143, 144 ;"  Préstamo domiciliario:  Carné gratuito presentando el  D.N.I  u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal   Días de cierre de la Biblioteca 2015:     Sábados: 4 de abril; 4, 11, 18 y 25 de julio; 1, 8, 22 y 29 de agosto; 5 y 12 de septiembre; 26 de diciembre  Domingos: todos  Festivos: 1 y 6 de enero; 19 de marzo, 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre; 8 y 25 de diciembre.   Otros: 24 y 31 de diciembre  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=535979262ef5d010VgnVCM1000000b205a0aRCRD;RAFAEL ALBERTI;AVENIDA;36.0;MADRID;MADRID;28018.0;PALOMERAS SURESTE;PUENTE DE VALLECAS;40.38449423079662;-3.6429247082087737;"913 033 195                                    
";913 804 153;bib.vallecas@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
181101.0;Biblioteca Pública Villa de Vallecas - Luis Martín Santos;  De lunes a viernes:  de 9 a 21 horas. No se asignarán préstamos ni acceso a Internet desde las 20:45 horas   Fines de semana y festivos:  de  11 a 19 horas. No se asignarán préstamos ni acceso a Internet desde las 14:30 a las 15:30 horas y desde las 18:45 hasta la hora de cierre   Navidad:  Días 24 y 31 de diciembre, de 9 a 14 horas   Agosto:  de lunes a viernes de 9 a 21 horas.    Cerrado:  1 de enero, 1 de mayo, fines de semana y festivos de agosto y 25 de diciembre ;   Sala adultos o principal : capacidad: 85. Condiciones de acceso: libre. Puestos de atención: 3   Sala infantil/juvenil : capacidad: 54. Condiciones de acceso: libre. Puestos de atención:    Internet : capacidad: 28. Puestos de atención: 3. Otra información: Puestos repartidos en las diferentes salas de la biblioteca   Hemeroteca : capacidad: 20. Condiciones de acceso: libre   Depósitos    Zona de trabajos o servicios internos : Capacidad: 4    Sala polivalente : capacidad: 30. Otra información: Sala de audiovisuales y aula de formación   Sala-taller : capacidad: 15   Otras instalaciones : puestos de atención: 3. Otra información: vestíbulo  ; Metro: Villa de Vallecas (línea 1), Sierra de Guadalupe (línea 1)  Bus: 58, 63, 145  Cercanías: Vallecas ;  Préstamo domiciliario:  carné gratuito presentando el  D.N.I   u otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=09ac38d60b41c010VgnVCM2000000c205a0aRCRD;ANTONIO MARIA SEGOVIA;PLAZA;2.0;MADRID;MADRID;28031.0;SANTA EUGENIA;VILLA DE VALLECAS;40.38099532598782;-3.6136987435192216;912 760 231;913 316 455;bib.villavallecas@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
86719.0;Biblioteca Pública Villaverde - María Moliner;  Sección de adultos, infantil y juvenil, sección de periódicos y revistas: de lunes a viernes de 9 a 21 horas. Sábados de 9 a 14 horas.  Horario de servicio de préstamo y acceso a Internet: de lunes a viernes de 9 a 20:45 horas. Sábados de 9 a 13:45 horas.   ;   Sala adultos o principal : capacidad: 167. Adaptados para discapacitados:    Hemeroteca : capacidad: 24. Adaptados para discapacitados: 4 puestos de lectura.   Internet : capacidad: 41.   Sala infantil/juvenil : capacidad: 121. Adapt.discapacitados: 4 puestos de lectura.   Ordenadores multimedia : capacidad: 6.   Salón de actos : capacidad: 85.   Sala polivalente : capacidad: 20.  ; Metro: Villaverde Alto (línea 3)   Bus: 22, 76, 86, 130, 131  Renfe: Puente Alcocer ;"  Préstamo domiciliario:  carné gratuito presentando el  D.N.I  y otro documento que acredite legalmente la identidad personal y, para los menores de 14 años, con autorización del padre, la madre o tutor legal   Días de cierre de la Biblioteca 2014:      Sábados:  4 de abril; 4, 11, 18 y 25 de julio; 1, 8, 22, 29 de agosto; 5 y 12 de septiembre; 26 de diciembre   Domingos:  todos   Festivos:  1 y 6 de enero; 19 de marzo; 2 y 3 de abril; 1, 2 y 15 de mayo; 4 de junio; 15 de agosto; 12 de octubre; 9 de noviembre; 8 y 25 de diciembre   Otros:  24 y 31 de diciembre  ";1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=127979262ef5d010VgnVCM1000000b205a0aRCRD;VILLALONSO;CALLE;16.0;MADRID;MADRID;28021.0;SAN ANDRES;VILLAVERDE;40.349515086848335;-3.7101234920009327;917 230 194  ;917 979 458;bib.villaverde@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
108154.0;Biblioteca Regional de Madrid Joaquín Leguina;" De lunes a viernes de 9 a 21 horas   Cerrado en 2015 :   1 y 6 de enero; 19 de marzo; 2 y 3 de abril; 1 y 15 de mayo; 4 de junio; 12 de octubre; 9 de noviembre; 8, 24, 25 y 31 de diciembre  ";   Sala adultos o principal : capacidad: 107. Puestos de atención: 4.    Audiovisuales y materiales especiales : capacidad: 58. Puestos de atención: 2.   Hemeroteca : capacidad: 62. Puestos de atención: 2.    Internet : capacidad: 60. Puestos de atención: 4.   Fondo antiguo : capacidad: 20. Puestos de atención: 2.    Ordenadores multimedia : capacidad: 4.   Zona de trabajos o servicios internos    Salón de actos : capacidad: 145. Adapt.discapacitados: 5.    Sala polivalente    Depósitos    Otras instalaciones : puestos de atención: 2.   ; Metro: Delicias (línea 3  Bus: 8, 102  Renfe: Delicias ; Unicamente préstamo en sala ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d09979262ef5d010VgnVCM1000000b205a0aRCRD;RAMIREZ DE PRADO;CALLE;3.0;MADRID;MADRID;28045.0;DELICIAS;ARGANZUELA;40.399898401147595;-3.6900541585894713;917 208 850 / 917 208 860 ;917 208 890;biblio.regional@madrid.org;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
1788.0;Casa San Cristobal;  De lunes a viernes de 9 a 21 horas  Sábados de 10 a 14 horas   ;  Bibiblioteca con sala infantil y bebeteca y sala informática adultos e informática infantil  Aulas de formación equipadas con recursos digitales  Espacio para mayores.    ; Metro: San Cristóbal (línea 3)  Bus: 59, 79  Renfe: San Cristóbal de los Angeles ;  Requisitos de acceso    Carné del centro. Es gratuito y se obtiene de manera instantánea presentado  DNI  o equivalente  Los menores de 8 años acompañados deben ir acompañados.  Los menores de más de 8 años requieren autorización del padre / madre o tutor para obtener el carné del centro    Puestos de lectura    160 para adultos  40 infantiles  ;0.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcdb3d0b5e71c010VgnVCM1000000b205a0aRCRD;ROCAFORT;CALLE;101.0;MADRID;MADRID;28021.0;SAN CRISTOBAL;VILLAVERDE;40.34244856729781;-3.686807481597248;917 966 048;;bsancristobal@gecesa.es;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
2047.0;Hemeroteca Municipal; Lunes a Viernes, de 9 a 21 horas (peticiones hasta 20:30 horas) Del 2 al 31 de julio y del 1 al 15 de septiembre: de 9 a 20:30 horas (peticiones hasta las 20 horas) Agosto: Lunes a Viernes, de 9 a 14 horas (peticiones hasta las 13:30 horas) Recogida de reprografía: Lunes a Viernes de 9 a 14 horas. Cerrado festivos y los días 24 y 31 diciembre. ;"  Los  servicios que se prestan  son los siguientes:    Información general y especializada.   Consulta de fondos: colecciones en papel, microfilmadas y digitalizadas   Préstamo para exposiciones  Reproducción de documentos  Actividades culturales: visitas guiadas; exposiciones propias o en colaboración.  Publicaciones  Servicios en línea  Acceso a hemerotecas digitales  Espacio Wifi   Para consulta de los fondos es necesario la tarjeta de lector (se expide a mayores de 18 años, presentando  D.N.I.  o Pasaporte).  Atención a personas con discapacidad auditiva. Teléfono: 91 480 06 52 Pupitres adaptados para usuarios con movilidad reducida. "; Metro : San Bernardo , Ventura Rodríguez, Plaza de España, Noviciado  Bus : 1, 2, 7, 21, 44, 74, 147, Circular, Minibus M-2;  Directorio:      Dirección  Inmaculada Zaragoza García Teléfono: 91 588 57 74 Correo:  zaragozagi@madrid.es     Secretaría  Teléfono: 91 588 57 77 o 91 588 57 74 Correo:  hemeroteca@madrid.es     Gestión económica y administrativa  Teléfono: 91 588 57 76 Correo:  gonzalezbj@madrid.es    Sección Contemporánea (Publicaciones en curso)  Teléfono: 91 588 57 67, 91 513 33 65 y 91 588 5756 Correo:  contemporanea@madrid.es       Sección Histórica  Teléfono: 91 480 06 52 y 91 480 06 05 Correo:  antonbmc@madrid.es    Sección Información  Teléfono: 91 588 57 75 y 91 513 31 64 Correo:  infohemeroteca@madrid.es    Difusión  Teléfono: 91 480 05 79 Correo:  concejoml@madrid.es    Negociado de Microfilm  Teléfono: 91 588 57 73 Correo:    nmicrofilm@madrid.es     Recepción  Teléfono: 91 588 57 71 y 91 588 57 64   ;1.0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD;CONDE DUQUE;CALLE;11.0;MADRID;MADRID;28015.0;UNIVERSIDAD;CENTRO;40.427938443518215;-3.710240346719518;"91 588 57 71, 91 513 31 64 (Información general)                                                                  
91 588 57 73 (Reprografía)";;hemeroteca@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas;0.0
