NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Parque de Pradolongo;" El parque tiene una superficie de 59,7 hectáreas organizadas en tres grandes ejes con unas medianas ajardinadas que confluyen en una gran plaza situada junto a un lago de 29.586,18  m&sup2; .   En esta zona verde nos encontramos un gran número de zonas estanciales, paseos, fuentes ornamentales y diferentes áreas destinadas a los usuarios del parque como son: zonas infantiles, juegos para mayores, instalaciones deportivas, circuito de bicicletas. Tenemos que destacar la presencia de varios elementos importantes como son una senda ecológica, un jardín botánico, una ría artificial, una montaña artificial y la existencia de un templete de música.                        ";;  Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Auditorios  Senda Ecológica  Jardín Botánico  Aseo público  Carril bici  Mirador Templete  ; Metro: Hospital 12 de Octubre (línea 3)  Bus: 6 , 60 , 78 , 81 , 121 , 131   Cercanías RENFE: 12 de Octubre  ;RAFAELA YBARRA;AVENIDA;85;28026;USERA;4.037.557.617.692.420;-3.711.963.730.232.900;; Parque
Parque de Rafael Finat;  Otras denominaciones :   Miniparque Rafael Finat.                                                                  ;;  Zonas infantiles  Pista de patinaje  ;Bus: 17, 117, 139;VIDAUBA;CALLE;4;28044;LATINA;40.383.406.554.321.300;-37.639.655.933.540.000;; Parque
Parque de San Isidro;" Es el segundo parque más importante en superficie después del Parque Emperatriz  M&ordf;  de Austria y es regado con agua regenerada. Se encuentra cercano a la histórica Ermita de San Isidro y en él se celebran las fiestas del Santo que le da nombre.  Se distinguen dos zonas:    El recinto ferial donde se montan parte de las fiestas de San Isidro en el mes de mayo, dedicado a actividades deportivas durante todo año  El resto del parque, con el Jardín de Palmeras, de reciente creación, y especies palmáceas y vivaces, una senda botánica y una fuente central. Esta última zona consta de grandes praderas con arbolado, macizos de arbustos y de flor y caminos terrizos por los que se puede pasear, al igual que un carril bici, dos fuentes ornamentales y una lámina de agua que se puede atravesar a través de un puente.                        ";;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Recinto ferial  ; Metro: Marqués de Vadillo (línea 5)  Bus: 17 , 50 ;ERMITA DEL SANTO;PASEO;74;28019;CARABANCHEL;4.039.924.815.906.880;-37.284.983.869.120.600;; Parque
Parque de Santa Ana; Zona verde con numeroso arbolado joven, con caminos adoquinados por toda su superficie. En la calle de acceso se ubica una vez a la semana un mercadillo para el use de los vecinos, por lo que el parque es de frecuente uso. A un lateral del parque, pasa el Camino de Santiago.                                                                                                                                         ;;  Zonas infantiles  ;Bus: 66, 137;SAN CUGAT DEL VALLES;CALLE;4;28034;FUENCARRAL-EL PARDO;4.049.738.155.071.240;-36.936.009.892.949.100;; Parque
Parque de Villarosa; Parque situado en el corazón del distrito de Hortaleza. Se inauguró en el mes de julio del año 1983. Cuenta con numerosos atractivos a lo largo de toda su superficie, entre los que cabe destacar un reloj de sol horizontal, realizado en piedra artificial y con gnomon de acero, que da inicio a la ría que discurre por toda la superficie longitudinal del parque, y en cuyo recorrido se pueden observar diversos elementos y esculturas, como la casa derrumbada, el templete en homenaje a la tranquilidad o el palomar. Como elemento singular cabe destacar el área dedicada a la atracción de las mariposas, con especies vegetales cuidadosamente elegidas para tal fin. El anillo verde ciclista también atraviesa parte de su superficie. Este parque ha sido recientemente remodelado gracias a las obras del Plan E.                                         ;Abierto las 24 horas.;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Esculturas  Mariposario  Monumentos  Ría  ;Bus: 73 y 104;ACONCAGUA;CALLE;2;28043;HORTALEZA;40.468.674.190.501.800;-3.631.588.640.594.870;; Parque
Parque del Bronce; Colindante con el Parque Enrique Tierno Galván, de estructura alargada, abarca una superficie importante dentro del barrio de los Metales.                                                                           ;;  Zonas infantiles  ;Bus: 62, 88 y 148;BRONCE;CALLE;5;28045;ARGANZUELA;40.390.471.636.161.100;-36.875.778.883.164.500;; Parque
Parque del Espinillo; Este parque invita a realizar largos paseos recorriendo los caminos de adoquín que lo cruzan de oeste a este entre alineaciones de castaños de indias y arces dejando a ambos lados praderas de césped donde se insertan diferentes formaciones arbustivas así como zonas estanciales, juegos infantiles y pistas deportivas que hacen de este parque uno de los más significativos del Distrito de Villaverde.                                              ;;  Zonas infantiles  Petanca  Circuito deportivo  ; Metro: Ciudad de los Ángeles (línea 3)  Bus: 23, 130 ;UNANIMIDAD;CALLE;23;28041;VILLAVERDE;40.361.196.526.923.800;-36.853.017.812.008;; Parque
Parque del Museo del Prado; Parque emblemático que rodea el Museo del Prado, dispone de pequeñas praderas y varios ejemplares de arbolado catalogado o de gran porte.                                 ;;; Metro: Atocha (línea 1).  Bus: 10 , 14 , 27 , 34 , 37 , 45 , 59 , 141.  RENFE: Atocha RENFE. ;PRADO;PASEO;11;28014;RETIRO;4.041.374.876.020.890;-36.924.939.830.736.900;; Parque
Parque del Norte; Zona verde de gran extensión, con zona de pinar y muy bien adaptado a la orografía de la zona. Su arbolado más bien maduro nos ofrece buenas sombras y áreas de descanso, infantiles,  etc . En su interior hay un centro cultural.                                                                                                                      ;;  Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Mirador  ;Bus: 124, 137;ARZOBISPO MORCILLO;CALLE;7;28029;FUENCARRAL-EL PARDO;4.048.106.787.416.520;-36.933.504.628.706.000;; Parque
Parque del Pueblo del Pardo; Constituye una zona estancial convenientemente ajardinada y ordenada que deja la primera línea del trazado junto a la vía de circulación para las terrazas de los restaurantes allí situados.    Otras denominaciones:  Parque de la Mar Océana                                                         ;;  Zonas infantiles  Restaurante  ;Bus: 601;GUARDIA;AVENIDA;4;28048;FUENCARRAL-EL PARDO;405.186.002.228.516;-37.753.787.533.567.500;; Parque
Parque Duque de Ahumada; Parque urbano interbloques situado en el Casco Histórico de Vicálvaro. Vertebrado longitudinalmente con paseos de adoquín que definen praderas. Alineaciones de pinos y plátanos.    Otras denominaciones   Parque de Ambroz                                                                   ;;  Zonas infantiles  Zonas caninas    ; Metro: San Cipriano (línea 9)   Bus: 4 , 106  ;LAGO VAN;CALLE;16;28032;VICALVARO;404.048.457.851.104;-36.062.315.414.157.600;; Parque
Parque El Calero; Quizá se trate del parque más emblemático del Distrito de Ciudad Lineal, dada su ubicación, dimensiones, servicios y afluencia de ciudadanos. Es centro de reunión su auditorio al aire libre donde cada periodo estival se realizan actividades culturales.                       ;;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Auditorios   ; Metro: Quintana y Carmen (línea 5)  Bus: 21, 48 y 146 ;JOSE DEL HIERRO;CALLE;1;28027;CIUDAD LINEAL;4.043.555.222.953.490;-36.519.351.470.803.500;; Parque
Parque El Cedral; El parque El Cedral se encuentra situado en las confluencias de  C/  Arturo Soria,  C/  Rodríguez Illanes y  C/  Asunción Pérez Vizcaíno. La entrada principal se encuentra enmarcada por un pórtico de ladrillo que continúa con un murete que rodea la parte localizada en la  C/  Arturo Soria estando el lado interior del parque decorado por una arquería del mismo material. Un camino terrizo discurre por el parque con plantaciones de diversas especies a su alrededor con especial atención a las aromáticas y rodeando la zona donde se encuentran los cedros, de gran porte y belleza, que dan nombre al parque. Un monolito en homenaje a Arturo Soria se localiza en la zona inferior. El parque que presenta una gran pendiente hacia la Calle 30 y se encuentra equipado con una pista deportiva en la zona más cercana a la misma.                        ;;  Instalaciones deportivas  ;Bus: 7, 9, 70, 72 y 87;ARTURO SORIA;CALLE;233;28033;CIUDAD LINEAL;40.462.882.951.414.200;-36.650.441.004.626.500;; Parque
Parque El Cruce; Jardín que discurre a lo largo de un paseo que cruza el mismo de norte a sur y alrededor del cual se generan diferentes superficies arbustivas y de rocalla bajo la protección de pinos y castaños de indias principalmente. El jardín se ensancha hacia el oeste manteniendo la estructura de terrizos y zonas arbustivas que albergan zonas estanciales e infantiles. Destacan las composiciones florales y de rocalla situadas en los flancos de la puerta norte del jardín.                                                                  ;;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  ; Metro: Villaverde Bajo - Cruce (línea 3)  Autobús: 18, 22, 86, 116 y 130 ;ALCOCER;CALLE;1;28021;VILLAVERDE;40.350.970.403.692.300;-36.944.891.243.298.500;; Parque
Parque Emir Mohamed I; Creado como recuerdo de la diversidad de culturas que han vivido en la ciudad de Madrid, en el se encuentran los resto de la antigua muralla del Emir Mohamed  I , con un diseño al estilo Al-Ándalus.                                   ;;;Bus: 3, 31 , 41 , 50 , 65;RAMON;CUESTA;1;28013;CENTRO;4.041.438.785.232.730;-37.147.888.896.558.100;; Parque
Parque Emperatriz María de Austria; Es el más grande en extensión del Distrito de Carabanchel y está regado con agua regenerada de sus propios depósitos.  Consta de tres zonas diferenciadas:    Zona del Intercambiador de Plaza Elíptica con praderas elevadas, jardineras y macizos de arbustos. Algunas especies tienen carteles indicativos mostrando sus características principales.  Zona Central, la más antigua, entre el Intercambiador y el Parque Familiar, con grandes praderas, tanto naturales como de céspec, arbolado de distintas especies y macizos de arbustos y un entramado de caminos y zonas estanciales terrizas con juegos infantiles, juegos para la tercera edad, pistas de chito y calva y un circuito biosaludable.  Zona Parque Familiar, de creación posterior, entre la zona central y la Avenida de los Poblados, con jardinería formada por grandes praderas naturales y de césped, arbolado y macizos de arbustos y flor. Posee diversas zonas deportivas para la práctica de petanca, fútbol, fútbol sala, etc. Tiene dos niveles, el superior con las zonas deportivas y en el inferior con un gran lago y una ría que desemboca en el mismo.    Otras denominaciones  Parque Sur                       ;;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  Auditorios  Circuito deportivo  Carril bici  Zona bicicrós  Zona cometas  ;Bus: 47 , 81 , 108 , 116 , 121 , 131 , 155 Metro: Plaza Elíptica (línea 6 y 11) , Abrantes (línea 11);VIA LUSITANA;CALLE;3;28025;CARABANCHEL;40.382.311.100.280.700;-37.227.552.919.050.500;; Parque
Parque Enrique Tierno Galván; Parque de grandes dimensiones, que posee tres estanques con tres pequeñas pasarelas que les cruzan. Zona verde donde puedes olvidarte de la ciudad, mientras paseas por los anchos paseos en los que destacan las diferentes especies arbóreas, con una gran diversidad tanto de flora como de fauna. Cuenta a su vez con un circuito deportivo y dos zonas infantiles. En el que además se incluye el Planetario y el IMAX                                                          ;;  Zonas infantiles  Instalaciones deportivas  Auditorios  Carril bici  Circuito Biosaludable   En el mismo se encuentran el Planetario y el Cine IMAX ;Bus: 148;MENESES;CALLE;4;28045;ARGANZUELA;4.039.210.151.448.580;-3.681.620.654.746.180;; Parque
Parque Entrevías Forestal; Zona verde situada al sur de Vallecas, compuesto por arbolado consolidado, en su mayoría coníferas. Es una de los tramos por donde discurre el anillo verde de Madrid.                                                                                                                             ;;  Carril bici  Mirador  ;Bus: 88;EMBAJADORES;CALLE;251;28053;PUENTE DE VALLECAS;4.036.782.603.611.020;-36.670.181.171.393.000;; Parque
Parque Entrevías Urbano; Zona verde destacada por su amplio paseo de plátanos de sombra. Este parque tiene la particularidad de que se riega con agua regenerada. Existe un ramal del carril bici que atraviesa el parque. Utilizado por ciudadanos de distintas edades.                                               ;;  Zonas infantiles  Zonas caninas  Instalaciones deportivas  Auditorios  Bar  Mirador  ; Bus: 102, 111  Renfe: Asamblea de Madrid, Entrevías ;SUR;RONDA;8;28053;PUENTE DE VALLECAS;4.037.253.969.509.110;-36.698.091.602.059.600;; Parque
Parque Este de Valdebernardo; Parque periurbano de vocación forestal. Situado en el extremo oriental del barrio de Valdebernardo, enlaza éste con la Avenida de la Democracia. El parque cuenta con plantaciones de árboles y arbustos aromáticos dispuestos en parcelas definidas por caminos terrizos. Numerosas instalaciones deportivas.   Otras denominaciones:  Parque del lago                       ;;Ruta para bicicletas con circuito de habilidad para mountain-bike; Metro: Valdebernardo (línea 9)  Bus: 71  ;DEMOCRACIA;AVENIDA;25;28031;VICALVARO;40.393.429.973.468.200;-36.183.833.916.362.700;; Parque
Parque Eugenia de Montijo; Este parque, regado con agua regenerada, cuenta con dos partes separadas por la calle Monseñor Oscar Romero. Una zona se encuentra limítrofe con Nuestra Señora de la Luz, y muy cercano al Parque Eugenia de Montijo. La otra se encuentra junto a la Avenida de los Poblados y la ya inexistente Cárcel de Carabanchel.  La primera zona verde ha sufrido una reciente remodelación debido al intento de construcción de una carretera que iba a atravesar el parque y que no se llegó a realizar. Posee dos niveles, el superior con zonas terrizas y praderas y el inferior de zona terriza con masas arbustivas y una zona de juegos infantiles y elementos deportivos. Ambos niveles se unen por grandes praderas.  La segunda es de forma alargada con praderas con arbolado y grandes zonas estanciales terrizas. La jardinería también está formada por árboles en terrizo y macizos de arbustos y de flor. Sus paseos son pavimentados y terrizos. Posee varias pistas deportivas, juegos infantiles y de mayores y una zona baja con un pequeño lago rodeado de majestuosos cipreses.                         ;;  Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Circuito Deportivo  ; Metro: Eugenia de Montijo (línea 5)  Bus: 17 , 35 , 121 , 131 , 139 ;PARQUE EUGENIA DE MONTIJO;CALLE;3;28047;CARABANCHEL;4.037.942.623.334.730;-37.527.174.453.988.700;; Parque
Parque Eva Duarte; Parque junto a la Plaza de Manuel Becerra. Presenta amplios espacios terrizos con alineaciones de plátano de sombra mayoritariamente, extensas praderas, con arbustos individuales en su interior de gran vistosidad. Posee fuentes ornamentales de gran singularidad y un busto en honor de Eva Duarte de Perón en conmemoración a su figura.                                                                               ;Abierto de 7:30 a 00 horas;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  ; Metro: Manuel Becerra (línea 2 y 6)  Bus: 12, 43, 56, 143, 156  ;DOCTOR GOMEZ ULLA;CALLE;9;28028;SALAMANCA;4.042.985.671.996.890;-3.668.031.432.543.620;; Parque
Parque Félix Rodríguez de la Fuente; Parque delimitado por la M-30, Avenida Ramón y Cajal y Padre Claret, que posee bosquetes diversos de pinos y chopos mayoritariamente y amplias zonas terrizas con aparatos deportivos y zonas infantiles para el deleite de los usuarios. Posee grupo escultórico a Félix Rodríguez de la Fuente.                                                                       ;;  Zonas infantiles  Instalaciones deportivas  Circuito Biosaludable   ; Metro: Avenida la Paz (línea 4)  Bus: 9 , 72 , 73 , 120 ;PADRE CLARET;CALLE;38;28002;CHAMARTIN;4.045.205.238.274.070;-36.653.500.732.558.700;; Parque
Parque General Fanjul - Santa Margarita; Parque con paseo y parterres de praderas siempre verdes con precioso arbolado en perfecto estado, sombras, zonas de descanso, infantiles, pista de fútbol sala.                                                              ;;  Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Monumento  ; Bus: 17, 34, 39, 117, 139  Renfe: Las Águilas ;GENERAL FANJUL;AVENIDA;144;28044;LATINA;4.038.033.890.061.460;-37.834.984.766.161.800;; Parque
Parque Hortaleza; Parque construido en diferentes niveles, con una pista polideportiva en la zona inferior del parque. El carril bici atraviesa este parque, localizándose un área de descanso en el interior del parque, al final de la carretera de acceso a la Estación de Hortaleza. En este parque se realizó una importante obra de remodelación de los caminos interiores y de la red de drenaje en el año 2007. Los domingos existe un mercadillo de barrio en el aparcamiento en superficie situado anexo al mismo.    Otras denominaciones  Parque Hortaleza. Santa Adela                       ;Abierto las 24 horas.;  Zonas infantiles  Zonas caninas  Instalaciones deportivas   ;Bus: 7 , 9 , 29 , 72 , 87 , 107 , 129 , 172 , 172SF;ESTACION DE HORTALEZA;CARRETERA;18;28033;HORTALEZA;4.048.024.318.499.320;-3.650.809.942.180.930;; Parque
Parque Huerta del Obispo (Tetuán); Parque dotado de grandes superficies de praderas y servicios tales como zonas deportivas e infantiles, zonas estanciales y fuente ornamental.   Parte del parque en obras, zona junto al Paseo de la Dirección. Fin de obra 2015.                                                                                                ;;  Zonas infantiles  Zonas de mayores  Instalaciones deportivas  Circuito biosaludable  Aseo público   ;Bus: 22 , 76 , 79 ;DIRECCION;PASEO;200;28039;TETUAN;4.046.618.230.558.720;-3.708.661.389.822.730;; Parque
Parque Huerta del Obispo (Villaverde); Jardín ubicado entre los taludes cubiertos de césped que se sitúan al sur y el Instituto Celestino Mutis que lo limita al norte. El resultado es un paseo que va de este a oeste a lo largo del cual se reparten zonas estanciales, pistas deportivas y zonas infantiles bajo un frondoso dosel arbóreo. Las praderas de césped rompen su continuidad por la presencia de macizos arbustivos de diferentes especies que generan interesantes contrastes estacionales.                                                          ;;  Zonas infantiles  Instalaciones deportivas    ; Bus: 22 , 76 , 79 ;PALOMARES;CALLE;34;28021;VILLAVERDE;40.346.980.092.315.500;-3.712.145.719.392.740;; Parque
Parque La Rinconada; Parque destacable por su gran extensión y por su ubicación en zona de urbanizaciones. Su construcción es reciente y se han añadido plantaciones de arbolado nuevo manteniendo el que había en el lugar previamente. Consta de una red de caminos amplia y es un una zona que invita al paseo y recreo del vecindario por ser muy tranquila y de gozar de unas privilegiadas vistas de la ciudad de Madrid.                                         ;;  Zonas infantiles  ;Bus: 160;HIENDELAENCINA;CALLE;9;28023;MONCLOA-ARAVACA;4.045.750.725.687.830;-37.664.554.910.416.200;; Parque
Parque La Viña; Zona verde con diversos desniveles y diferentes zonas estanciales con diversos usos para todo tipo de ciudadanos. Posee praderas con riego automático en las zonas próximas a la Calle Concejo de Teverga.                                                                          ;;  Zonas infantiles  Instalaciones deportivas  ; Bus: 102  Renfe: Asamblea de Madrid- Entrevías ;TIMOTEO PEREZ RUBIO;CALLE;9;28053;PUENTE DE VALLECAS;4.038.556.774.381.460;-367.430.914.572.838;; Parque
Parque Ladera de los Almendros; Parque periurbano de transición entre las viviendas de Valdebernardo y la autopista M-40. El Parque se articula sobre un paseo arbolado paralelo a la M-40 y una amplia zona estancial junto al Centro de Mayores adyacente.                                    ;;  Zonas infantiles  Zonas caninas   ;Bus: 8 , 71 ;M - 40;AUTOVÍA;;28032;VICALVARO;;;; Parque
Parque Lineal de Palomeras; Parque formado por grandes praderas y 10 plazas estanciales. Existen dos láminas de agua. Forma parte del itinerario por donde pasa el anillo verde de Madrid. Posee un gran paseo de plátanos de sombra en zona terriza. Es muy característico por sus lomas observadas desde la M-40.                        ;;; Bus: 54, 58, 103, 142, 143, 310  Metro: Miguel Hernández ;ALBUFERA;AVENIDA;293;28038;PUENTE DE VALLECAS;4.038.581.882.868.550;-36.363.631.773.029.300;; Parque
Parque Martin Luther King; Parque urbano paralelo a la M-30, idóneo para el paseo, con un campo de fútbol de césped artificial y una pista de baloncesto. Dispone de dos estancias con juegos infantiles y una pasarela hacia Puente de Vallecas. Parte de la zona verde asemeja la ribera de un río con arbolado típico de ribera.                                                 Durante el año 2009 se remodeló.                                                                    ;;  Zonas infantiles  Instalaciones deportivas  Auditorios   ; Metro: Conde de Casal (línea 6).  Bus: 8 , 10 , 24 , 54 , 56 , 57 , 113 , 136, 141 , 148 , 310. ;CERRO NEGRO;CALLE;1;28007;RETIRO;40.398.195.733.324.100;-36.701.340.560.704.000;; Parque
Parque Meseta de Orcasitas;" El parque tiene una superficie de 48414  m&sup2;  en el que nos encontramos un paseo perimetral que lo recorre a lo largo de toda su longitud localizándose a ambos lados de este paseo una serie de parterres ajardinados y todas las áreas de esparcimiento de los usuarios del parque como son las pistas deportivas, zonas infantiles y un área canina.                       ";;  Zonas infantiles  Zonas caninas  Instalaciones deportivas   ;Bus: 60;COOPERATIVAS;RONDA;6;28041;USERA;403.673.502.443.602;-37.076.605.178.679.000;; Parque
Parque Mirador de las Cárcavas; Parque situado a lo largo de la M-11, en el tramo comprendido entre la  C/  Gregorio Sánchez Herráez y la  C/  Antonio López Torres. Como su propio nombre indica dispone de un mirador en la parte más alta del parque. Además, cuenta con instalaciones deportivas y juegos infantiles. Este parque presenta agrupaciones de dos especies arbóreas poco extendidas, como son la Pawlonia tomentosa y la Zelkova serrata.                                                                         ;Abierto las 24 horas.;  Zonas infantiles  Instalaciones deportivas  Mirador  ;Bus: 87;RAFAELA APARICIO;CALLE;2;28055;HORTALEZA;4.047.917.989.766.590;-36.330.084.507.532.600;; Parque
Parque Mirador de Tierno Galván; Completa junto con el Parque Enrique Tierno Galván una gran superficie verde, dentro de un barrio en proceso de crecimiento. Cuenta con una diversidad de especies arbustivas. De forma triangular, posee una pasarela, que le recorre en altura.                                                                          ;;;Bus: 148;NEBULOSAS;CALLE;7;28045;ARGANZUELA;40.394.735.491.209.400;-36.856.299.107.811.300;; Parque
Parque Nudo Norte de Begoña;Parque muy visible desde la M-30 con un gran talud de pradera. Tiene zonas infantiles a la salida del metro, lugares estanciales muy cómodos y campos de fútbol sala y baloncesto.                                                                                        ;;  Zonas infantiles  Instalaciones deportivas    ; Metro: Begoña (línea 10)  Bus: 124, 137 ;LLANO CASTELLANO;AVENIDA;1;28034;FUENCARRAL-EL PARDO;40.483.895.554.775.700;-36.844.715.393.162.700;; Parque
Parque Olof Palme;" Este parque de 48867  m 2  , cuenta con dos zonas claramente diferenciadas separadas por la calle Cerecinos. La zona principal situada entre esta calle y la avenida Rafaela Ybarra está formada por praderas de césped, zonas terrizas, zonas infantiles y una zona canina. Esta zona se encuentra articulada mediante caminos de adoquín y de zahorra. En la zona norte de dicha parte hay un auditorio que enlaza mediante varios tramos de escaleras con una fuente ornamental situada en el centro del parque. La otra zona, situada entre la calle Cerecinos y la calle San Magín, cuenta con zonas terrizas con grandes masas arbustivas que tapizan gran parte de las mismas y en su parte central tiene una pequeña zona estancial. Cerca de los edificios que lindan con la calle Cerecinos cuenta con una zona infantil y una zona de elementos de  3&ordf;  edad.                       ";;  Zonas infantiles  Zonas de mayores  Zonas caninas    ; Metro: Plaza Elíptica (línea 6 y 11)  Bús: 47 , 60 , 81 , 247 ;CERECINOS;CALLE;1;28026;USERA;4.038.439.900.273.860;-37.129.519.968.429.400;; Parque
Parque Paseo Muñoz Grandes; Se trata de una zona ajardinada de superficie reducida pero muy céntrica. Se encuentra junto al Paseo que da su nombre y a la histórica Plaza de Toros de Vistalegre. Su jardinería consta de praderas con macizos arbustivos y agrupaciones arbóreas. En esta placita podemos encontrar también varias zonas estanciales principalmente pavimentadas que se sitúan en torno a dos fuentes ornamentales de diferente tamaño e importancia. Junto a todo esto se sitúa una zona de juegos infantiles y una zona canina.                        ;;  Zonas infantiles  Zonas caninas    ;Bus: 34 , 35;MUÑOZ GRANDES;PASEO;6;28025;CARABANCHEL;40.385.086.008.433.300;-37.398.326.701.482.000;; Parque
Parque Payaso Fofó; Parque estructurado en varias alturas, con taludes y extensas praderas naturales y artificiales. Largas alineaciones arboladas en los paseos. Dotado de maravillosas vistas de Madrid.                                                                          ;;  Zonas infantiles  Zonas caninas  Instalaciones deportivas  ; Bus: 310, 410, 144, 57, 136  RENFE: Asamblea de Madrid - Entrevías. ;PAYASO FOFO;CALLE;11;28018;PUENTE DE VALLECAS;4.038.901.086.962.940;-36.599.692.832.803.800;; Parque
Parque Peñuelas; Uno de los parques urbanos más utilizado dentro del distrito de Arganzuela con varias zonas infantiles, cuenta además con dos grandes zonas caninas, ubicado sobre un parking, muestra de la integración de las diversas zonas verdes con una ciudad cosmopolita como Madrid.                                                                              ;;  Zonas infantiles  Zonas caninas  ; Metro: Pirámides (línea 5)  Bus:18, 62 ;GARGANTILLA;CALLE;2;28005;ARGANZUELA;4.039.900.396.358.790;-3.703.926.416.750.330;; Parque
Parque Pinar de la Elipa; Gran superficie arbolada atravesada por carril bici y una red de paseos que la convierten en una zona muy utilizada para el paseo. Dispone de unas excepcionales vistas del nudo de O`Donnell y del emblemático                                                                                        Pirulí.                                           ;;  Zonas infantiles  Instalaciones deportivas   ;Bus: 28 , 71 , 110 , 113 , 210;FELIX RODRIGUEZ DE LA FUENTE;CALLE;26;28017;CIUDAD LINEAL;40.418.806.485.625.400;-36.563.469.592.354.300;; Parque
Parque Pinar del Rey;" Parque construido en 3 niveles; en el primero, el más cercano a la glorieta Pilar Miró se sitúa un pequeño bar con terraza rodeado de árboles como el ciruelo japonés variedad pisardii y la magnolia grandiflora; a continuación, se encuentra el auditorio al aire libre del parque; el segundo nivel corresponde a una zona terriza rodeada por una alineación de castaños de indias en la que se sitúan las casetas de feria durante las fiestas de la primavera del distrito de Hortaleza; por último, el tercer nivel corresponde a la zona en la que se ubican 2 áreas infantiles y numerosas mesas debajo de agrupaciones de pino piñonero, asociada a esta zona se encuentra la Zona forestal de Pinar del Rey.                       ";Abierto las 24 horas.;  Zonas infantiles  Auditorios  Cafetería con terraza  ;Bus: 9 , 72 , 87 , 125 , 229;CANILLAS;CARRETERA;1;28043;HORTALEZA;40.463.441.129.364.200;-36.556.488.853.143.400;; Parque
Parque Plaza Chozas de Canales; Jardín situado en una zona de intenso tránsito peatonal. Se extiende alrededor de una fuente central rodeada de rosales y praderas de césped donde se sitúan diferentes macizos de arbustos creando intensos contrastes. La zona estancial alberga unos juegos infantiles que junto al resto de elementos y ornamentos invitan a realizar un alto en el camino.                                                                 ;;  Zonas infantiles  ; Metro: Villaverde Bajo Cruce (línea 3)  Bus: 22, 59, 79, 85, 123, 130 ;VILLAVERDE A VALLECAS;CARRETERA;10;28021;VILLAVERDE;4.035.277.786.522.200;-36.905.392.176.697.700;; Parque
Parque Plaza Colonia Oroquieta; Este parque se caracteriza por una distribución de espacios enfocada claramente al uso del mismo por parte de los usuarios contando con una serie de zonas estanciales, pistas deportivas y zonas infantiles que ocupan la mayor parte de su superficie, perimetrado todo ello por  combinaciones de setos, macizos arbustivos y praderas de césped que generan intensos contrastes en función de la época del año.                                                                               ;;  Zonas infantiles  Instalaciones deportivas  ; Metro: Villaverde Cruce (línea 3)  Bus: 22, 59, 79, 85, 123, 130 ;VILLAVERDE A VALLECAS;CARRETERA;1;28041;VILLAVERDE;4.035.239.211.569.250;-3.691.771.736.219.460;; Parque
Parque Plaza de España; Parque de la zona centro de Madrid con monumento y lámina de agua. Es un lugar muy visitado por turistas y con una localización geográfica muy importante, ya que se encuentra en una de las arterias principales de la ciudad. Alberga muchos meses al año todo tipo de eventos, como mercadillos,  etc .    Otras denominaciones  Jardines de Plaza España                        ;;; Metro: Plaza España (línea 2 y 3) Bus: 1, 2, 44, 74, C ;ESPAÑA;PLAZA;20;28008;MONCLOA-ARAVACA;4.042.372.251.184.830;-37.116.577.340.508.500;; Parque
Parque Roma; Parque de grandes dimensiones situado a la orilla de la M-30, idóneo para pasear por sus paseos delimitados por arbolado de grandes dimensiones. Dispone de 4 recintos de juegos infantiles, un circuito para mayores, un lago y un rocódromo. En él se sitúa un jardín para ciegos y el escudo de Madrid realizado con flor de temporada.                            ;;  Zonas infantiles  Zonas de mayores  Zonas caninas  Instalaciones deportivas  ; Metro: Saínz de Baranda (línea 6 y 9)  Bus: 30 , 56 , 143 ;JUAN ESPLANDIU;CALLE;4;28007;RETIRO;4.041.641.041.087.390;-3.662.606.100.328.210;; Parque
Parque Salvador de Madariaga; Parque situado entre la Mezquita de Madrid y el tanatorio de la Calle 30, posee áreas de césped y arbolado. Como elemento distintivo de otros parques de Madrid, posee una pista de frontenis. Recientemente una pasarela peatonal que salva la  Avda . de la Paz une el parque con su vecino parque de Breogán.      Otras denominaciones  Parque de la mezquita. Parque del tanatorio                                                                   ;;  Zonas infantiles  Instalaciones deportivas   ;Bus: 21 , 48 , 53;SALVADOR DE MADARIAGA;CALLE;9;28027;CIUDAD LINEAL;40.439.387.584.092.600;-36.571.484.128.652.300;; Parque
