NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Centro Municipal de Mayores 'La Guindalera';; De lunes a viernes de 9 a 21 horas.  Fines de semana y festivos de 10 a 14 horas y de 16 a 21 horas. ;      Servicios      Animación sociocultural   Podología     Cafetería   Fisioterapia preventiva     Comedor   Voluntariado      Talleres manuales      Manualidades   Variedades     Pintura al óleo   Labores     Pintura en tela   Marquetería     Corte y confección   Otros      Talleres culturales      Alfabetización   Literatura     Ortografía   Teatro     Cultura general   Música coral     Comunicación   Rondalla     Inglés   Informática     Francés   Otros     Historia         Talleres de ejercicio físico      Yoga   Salud y cuidados personales     Baile / sevillanas   Relajación     Baile de salón  Otros     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Comidas   Otras     Fiestas         Zona wifi ; Metro: Diego de León  Bus: 48 ;PILAR DE ZARAGOZA;CALLE;28;28028;SALAMANCA;4.043.349.910.050.290;-36.691.167.784.691.700;917 130 701; ZonaWifi
Centro Municipal de Mayores 'La Vaguada';; Lunes a viernes: de 9 a 21 horas   Fines de semana: de 10 a 14 horas y de 16 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Marquetería     Pintura en tela   Otros     Dibujo         Talleres culturales      Alfabetización   Informática     Historia   Teatro     Cultura general   Música coral     Francés   Otros     Inglés         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Yoga   Memoria     Baile / sevillanas   Ejercicio al aire libre     Baile de salón        Actividades de turismo      Excursiones mensuales de un día         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi; Metro: Barrio del Pilar  Bus: 42, 49, 83, 128, 132, 134, 147 ;MONFORTE DE LEMOS;AVENIDA;38;28029;FUENCARRAL-EL PARDO;4.047.860.087.334.550;-37.094.408.342.979.900;915 885 184; ZonaWifi
Centro Municipal de Mayores 'Leñeros';;Lunes a domingo: de 10 a 21 horas;      Servicios      Animación sociocultural   Voluntariado     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo         Talleres culturales      Cultura general   Informática     Inglés   Teatro     Historia   Otros      Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Baile de salón     Yoga   Otros      Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi;Bus: 44, 128;LEÑEROS;CALLE;25;28039;TETUAN;4.045.406.088.024.460;-37.093.713.617.566.300;913 119 228; ZonaWifi
Centro Municipal de Mayores 'Lucero';; Lunes a viernes: de 9 a 21 horas   Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Podología     Voluntariado         Talleres manuales      Manualidades   Dibujo     Pintura al óleo   Bisutería     Pintura en tela         Talleres culturales      Teatro   Música coral      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Caminar / senderismo     Yoga   Terapia ocupacional     Baile de salón         Actividades de turismo      Excursiones de un día         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Fiestas      Zona Wifi ; Metro: Lucero  Bus: 31, 119, 138 ;CASTROSERNA;CALLE;4;28047;LATINA;4.040.178.273.810.310;-37.491.718.558.671.400;915 267 870; ZonaWifi
Centro Municipal de Mayores 'Luis Vives';;Lunes a domingo: de 9 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Voluntariado         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Marquetería     Dibujo   Otros      Talleres culturales      Alfabetización   Otros      Talleres de ejercicio físico      Gimnasia         Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Otras         Actividades de ocio      Baile   Otras      Otras actividades      Talla   Expresión corporal     Risoterapia   Musicoterapia     Zona wifi;Bus: 4, 38, 48, 70;HERMANOS GARCIA NOBLEJAS;CALLE;160;28037;CIUDAD LINEAL;4.042.395.169.186.780;-36.286.003.047.950.500;914 402 370; ZonaWifi
Centro Municipal de Mayores 'Maestro Alonso';; De lunes a viernes: 9 a 21 horas.   Fines de semana y festivos: de 10 a 14 horas y de 16 a 21 horas. ;      Servicios      Animación sociocultural   Voluntariado     Biblioteca         Talleres culturales      Memoria   Teatro leído     Comunicación   Cultura y actualidad     Cultura básica   Literatura     Historia universal   Animación a la lectura     Matemáticas   Astrología     Inglés   Francés      Actividad física o artística      Yoga   Danza creativa     Danzas del mundo   Sevillanas     Cuida tu cuerpo   Relajación mental Schultz     Castañuelas   Bailes de salón     Gimnasia con rito   Variedades     Musicoterapia   Labores     Aguja y dedal         Informática      Iniciación   Word     Internet   Power Point I     Power Point II   Power Point III      Otros      Periodismo         Zona wifi ; Metro: Ventas  Bus: 12, 21, 38, 53, 106, 110, 146 ;MAESTRO ALONSO;CALLE;6;28028;SALAMANCA;404.293.527.096.082;-3.664.819.790.735.590;913 560 806; ZonaWifi
Centro Municipal de Mayores 'María Zambrano';; Lunes a viernes: de 09:00 a 21:00 horas  Fines de semana: de 10:00 a 20:30 horas ;      Servicios      Animación sociocultural   Podología     Cafetería   Voluntariado     Comedor   Terapia ocupacional      Talleres culturales      Informática        Talleres manuales      Ganchillo   Punto de cruz     Pintura al óleo   Marquetería     Encaje de bolillos   Bisutería      Talleres de ejercicio físico      Gimnasia   Baile en línea     Otros        Actividades de turismo      Excursiones quincenales   Excursiones semanales      Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Fiestas   Comidas     Baile   Otras     Zona wifi;Bus: 59, 79;PINAZO;PLAZA;1;28021;VILLAVERDE;4.034.333.382.494.160;-36.909.491.943.684.400;917 100 411; ZonaWifi
Centro Municipal de Mayores 'Nicanor Barroso';; Lunes a domingo: de 10 a 20 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Ganchillo     Pintura al óleo   Macramé     Pintura en tela   Marquetería      Talleres culturales      Alfabetización   Ortografía     Cultura general         Talleres de ejercicio físico      Gimnasia   Toma de tensión arterial     Taichí   Terapia ocupacional     Yoga   Memoria     Baile / sevillanas        Actividades de turismo      Excursiones quincenales   Excursiones de un día     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Invitaciones a socios     Fiestas   Semana del mayor     Zona wifi;Bus: 8, 20 ;ENCOMIENDA DE PALACIOS;CALLE;190;28030;MORATALAZ;4.039.887.768.991.450;-36.420.363.186.993.700;917 722 684; ZonaWifi
Centro Municipal de Mayores 'Nuestra Señora del Carmen';; Lunes a viernes: De 9 a 14 y de 16 a 20.30 h.  Sábados, domingos y festivos: De 10 a 14 y de 16 a 20.30 h. ;     Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Podología         Talleres manuales      Manualidades   Marquetería     Pintura al óleo   Labores     Bisutería         Talleres culturales      Cultura general   Inglés      Talleres de ejercicio físico      Baile de salón  Terapia ocupacional     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas    Zona wifi;Bus: 120, 122;RAMON POWER;CALLE;26;28043;HORTALEZA;4.046.337.730.558.990;-3.631.515.434.596.130;917 160 354; ZonaWifi
Centro Municipal de Mayores 'Pablo Neruda';; Lunes a viernes: de 08:30 a 21:00 horas  Fines de semana y festivos: de 10 a 20 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Encaje de bolillos     Pintura al óleo   Labores     Pintura en tela   Marquetería      Talleres culturales      Alfabetización   Rondalla     Cultura general         Talleres de ejercicio físico      Baile / sevillanas   Gimnasia     Baile de salón   Relajación     Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi;Bus: 10, 54, 144 ;GERARDO DIEGO;CALLE;8;28018;PUENTE DE VALLECAS;40.385.179.370.371.400;-36.444.628.142.076.500;913 806 848; ZonaWifi
Centro Municipal de Mayores 'Pamplona';; Lunes a viernes: de 10 a 20 horas  Sábados y Domingos: de 10 a 19,30 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor  Voluntariado     Podología         Talleres manuales      Manualidades   Dibujo     Pintura al óleo   Corte y confección      Talleres culturales      Cultura general   Informática     Historia   Otros      Talleres de ejercicio físico      Gimnasia   Caminar / senderismo     Taichí   Baile / sevillanas     Yoga   Otros     Baile de salón         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi; Metro: Estrecho  Bus: 3, 64, 66, 126, 128  ;PAMPLONA;CALLE;8;28039;TETUAN;4.045.403.553.790.960;-3.704.677.294.725.900;913 982 396; ZonaWifi
Centro Municipal de Mayores 'Pío Baroja';; De lunes a viernes de 9 a 21 horas.  Fines de semana y festivos de 10 a 21 horas. ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Patchwordk     Pintura al óleo   Labores     Pintura en tela   Marquetería     Dibujo   Bisutería     Encaje de bolillos   Punto de cruz     Corte y confección   Otros      Talleres culturales      Alfabetización   Literatura     Ortografía   Teatro     Cultura general   Música coral     Comunicación   Historia     Inglés   Informática     Francés   Memoria     Filosofía   Otros      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Yoga   Baile / sevillanas     Baile de salón   Otros     Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi; Metro: Ibiza  Bus: 15, 20, 26, 61, 63, 152, 202, C ;PIO BAROJA;CALLE;8;28009;RETIRO;4.041.339.399.749.280;-3.674.787.205.505.520;914 097 900; ZonaWifi
Centro Municipal de Mayores 'Príncipe de Asturias';;Lunes a domingo: de 9 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Talleres manuales      Encaje de bolillos   Dibujo     Pintura al óleo   Bisutería     Pintura en tela   Otros     Talleres culturales      Alfabetización   Comunicación     Ortografía   Otros     Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Caminar / senderismo        Actividades de turismo      Excursiones trimestrales        Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones        Actividades de ocio      Baile   Otras     Otras actividades      Repujado en estaño   Mente activa     Memoria   Conferencias     Abalorios        Zona wifi; Metro: Ciudad Lineal  Bus: 4, 38, 48, 70, 109 ;HERMANOS GARCIA NOBLEJAS;CALLE;14;28037;CIUDAD LINEAL;4.043.587.011.477.470;-36.369.291.425.796.400;915 887 591; ZonaWifi
Centro Municipal de Mayores 'Prosperidad Santa Hortensia';; De lunes a domingo de 10 a 21 horas. ;     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Pintura al óleo   Otros      Talleres culturales      Historia de Madrid   Otros     Historia del arte         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Memoria     Relajación        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile        Zona wifi ;Bus: 9, 40, 43, 72, 73.;SANTA HORTENSIA;CALLE;15;28002;CHAMARTIN;4.044.476.894.081.760;-36.691.931.472.225.400;915 106 862; ZonaWifi
Centro Municipal de Mayores 'San Diego';; Lunes a viernes: de 08:30 a 21:00 horas   Fines de semana y festivos: de 10:00 a 20:00 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Voluntariado         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Marquetería     Pintura en tela   Otros      Talleres culturales      Alfabetización   Teatro     Cultura general   Informática      Talleres de ejercicio físico      Baile / sevillanas   Gimnasia     Baile de salón        Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi;BUS: 10;JAVIER DE MIGUEL;CALLE;10;28018;PUENTE DE VALLECAS;4.038.871.930.363.660;-3.663.689.575.700.870;917 571 913; ZonaWifi
Centro Municipal de Mayores 'San Juan Bautista';;Lunes a domingo: de 9 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Pintura al óleo   Bisutería      Talleres culturales      Comunicación   Otros      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Yoga   Baile / sevillanas     Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Otras      Otras actividades      Memoria        Zona wifi; Bus: 11, 53, 70, 120  Metro: Arturo Soria  ;BUESO PINEDA;CALLE;8;28043;CIUDAD LINEAL;4.045.252.617.323.740;-36.581.255.009.849.300;914 155 829; ZonaWifi
Centro Municipal de Mayores 'San Vicente de Paúl';;Lunes a domingo: de 9 a 21 horas ;      Servicios      Podología   Peluquería     Cafetería   Animación socio-cultural     Comedor   Biblioteca / sala de lectura      Talleres manuales      Manualidades   Marquetería     Pintura   Patchwork     Cestas de mimbre         Talleres culturales      Informática   Castañuelas     Canto   Guitarra     Atención y retención         Talleres de ejercicio físico      Gimnasia   Sevillanas     Yoga   Bailes de salón     Senderismo        Zona wifi; Metro: Opañel  Bus: 47, 55 ;ANTONIA LANCHA;CALLE;54;28019;CARABANCHEL;40.386.075.026.633.900;-37.230.547.190.101.200;915 655 633; ZonaWifi
Centro Municipal de Mayores 'Santa Engracia';; Lunes a domingo: de 10 a 21 horas ;      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Encaje de bolillos     Pintura al óleo   Variedades     Dibujo   Otros     Corte y confección         Talleres culturales      Cultura general   Literatura     Inglés   Teatro     Francés   Música coral     Informática   Rondalla     Otros         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Baile de salón     Yoga   Caminar / senderismo     Otros        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     Zona wifi; Metro: Ríos Rosas  Bus: 3, 37, 149 ;SANTA ENGRACIA;CALLE;116;28003;CHAMBERI;40.439.987.457.420.300;-3.700.733.879.498.950;"913 994 104        
913 992 940"; ZonaWifi
Centro Municipal de Mayores 'Teresa de Calcuta';;Lunes a domingo: de 10 a 21 horas ;      Servicios      Animación sociocultural   Voluntariado     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Cerámica     Pintura al óleo   Labores     Otros         Talleres culturales      Inglés   Música coral     Alemán   Informática     Otros         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Otros         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Otras actividades      Grupos de encuentro con nuevos socios        Zona wifi;Bus: 101, 114;NAVIO;PLAZA;4;28042;BARAJAS;4.045.531.140.556.260;-3.587.638.001.688.090;913 295 920; ZonaWifi
Centro Municipal de Mayores 'Vicálvaro';;Lunes a domingo: de 10 a 21 horas;      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Labores     Pintura en tela   Marquetería     Encuadernación         Talleres culturales      Alfabetización   Informática     Memoria   Teatro     Internet   Rondalla      Talleres de ejercicio físico      Taichí   Terapia ocupacional     Baile / sevillanas   Ejercicio al aire libre     Baile de salón        Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Otras actividades      Encuentros con otros colectivos   Participación en plataformas comunitarias     Zona wifi;Bus: 130;DAROCA;AVENIDA;342;28032;VICALVARO;40.403.496.149.688.700;-3.609.330.588.862.220;917 753 240; ZonaWifi
Centro Municipal de Mayores 'Villa de Vallecas';; Lunes a domingo: de 9 a 21 horas  ;     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo         Talleres culturales      Alfabetización   Ortografía     Historia del arte   Informática     Internet   Power-point     Memoria   Bienestar psicológico     Alimentación   Sexualidad      Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Yoga   Baile de salón     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Conciertos   Teatro      Actividades de ocio      Baile   Fiestas      Otras actividades      Senderismo       Zona wifi; Metro: Villa de Vallecas (Línea 1)  Bus: 54, 58, N9, 103, 142, 143 ;PICO MAMPODRE;CALLE;6;28031;VILLA DE VALLECAS;4.037.732.438.108.780;-36.212.400.484.216.900;913 328 757 ; ZonaWifi
Centro Sociocultural  Siena (Ciudad Lineal);; Secretaría: de lunes a viernes de 9 a 14 horas y de 17 a 19 horas ;  Sala de lectura y estudio  3 aulas  Zona wifi  ; Metro: Quintana (línea 5) , Pueblo Nuevo (líneas 5 , 7).  Bus: 21, 38, 48, 109, 113, 146. ;SIENA;CALLE;52;28027;CIUDAD LINEAL;4.043.316.516.575.710;-3.651.876.723.048.770;914 039 011; ZonaWifi
Centro Sociocultural Ágata (Villaverde).;; Secretaría: de lunes a jueves de 9 a 13:30 y de 16:30 a 19 horas.  Del 8 al 31 de julio de 9 a 14 horas. ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  11 aulas  Cafetería  Zona wifi  ; Bus: 22 , 79 , 86 , 130 , 131 ;DOCTOR MARTIN AREVALO;CALLE;2;28021;VILLAVERDE;4.034.636.268.334.180;-3.708.524.395.897.370;917 109 300; ZonaWifi
Centro Sociocultural Alberto Sánchez (Puente de Vallecas);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  Sala de exposiciones   2 salones de actos / auditorio  Sala de ensayo  9 aulas  Zona wifi  ; Metro: Portazgo (línea 1)  Bus: 54, 58, 103, 136, 141, 143 ;RISCO DE PELOCHE;CALLE;14;28038;PUENTE DE VALLECAS;40.393.612.303.425.900;-36.556.073.868.098.400;917 570 320 / 917 570 321; ZonaWifi
Centro Sociocultural Alfonso XII (Fuencarral - El Pardo);; Secretaría: de lunes a viernes de 9 a 15 horas  ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos / auditorio  6 aulas  Cafetería  Zona wifi  ;Bus: 601 (salida desde el Intercambiador de Moncloa).;MIRA EL RIO;CALLE;4;28048;FUENCARRAL-EL PARDO;40.519.673.311.658.600;-37.779.055.687.726.500;913 762 060 / 913 762 062; ZonaWifi
Centro Sociocultural Blasco Ibáñez (Carabanchel);; Secretaría:    Mañanas: de lunes a viernes de 10 a 13 horas  Tardes. de lunes a jueves de 17 a 18:30 horas    ;  5 aulas  2 gimnasios  Zona wifi  ; Bus: 17, 25, 119 ;SOLDADO JOSE MARIA REY;CALLE;44;28019;CARABANCHEL;403.949.515.763.892;-37.326.586.599.735.300;914 280 554 / 914 280 555; ZonaWifi
Centro Sociocultural Bohemios (Villaverde);; Secretaría: de lunes a viernes de 9 a 13:30 y de 17 a 19 horas.  Del 8 al 31 de julio de 9 a 14 horas. ;  Sala de exposiciones  Salón de actos / auditorio  7 aulas  Cafetería  Zona wifi  ; Bus: 22 , 59 , 79 , 85 ;LOS BOHEMIOS;CALLE;1;28041;VILLAVERDE;4.035.639.654.251.880;-36.940.501.846.610.800;917 109 260 ; ZonaWifi
Centro Sociocultural Cánovas del Castillo (Usera);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  1 sala de exposiciones   1 sala de lectura y estudio  6 aulas  Zona wifi  ; Metro: Almendrales (línea 3)  Bus: 6, 23, 47, 78, 123, 247 ;JULIO AGUIRRE;CALLE;10-dic;28026;USERA;4.038.626.143.332.090;-37.000.825.227.295.000;915 005 489; ZonaWifi
Centro Sociocultural Ciudad Lineal;; Secretaría: de lunes a viernes de 9 a 14 horas y de 17 a 19 horas ;  Sala de lectura y estudio  7 aulas  Zona wifi  ; Bus: 110, 113, 210 ;JOSE LUIS DE ARRESE;CALLE;81;28017;CIUDAD LINEAL;40.422.868.990.544.600;-3.651.671.226.242.960;"914 055 840                       
"; ZonaWifi
Centro Sociocultural Eduardo Chillida (Moratalaz);; Secretaría:    De lunes a viernes de 9 a 14 y de 17 a 19 horas  Sábados y domingos cerrado  Agosto cerrado  ;  Sala de exposiciones  10 aulas  Sala de conferencias  Zona wifi  ; Metro: Vinateros (línea 9)  Bus: 30, 32, 71, 113 ;ARROYO BELINCOSO;CALLE;9;28030;MORATALAZ;4.040.939.173.676.510;-3.653.214.777.359.330;913 339 141 / 913 339 142; ZonaWifi
Centro Sociocultural el Greco (Latina);; Secretaría: de lunes a viernes de 9.30 a 14:30 horas y de 16:30 a 19 horas  ;  Sala de exposiciones   Sala de lectura y estudio   Salón de actos / auditorio  5 aulas  Cafetería  Zona wifi  ; Metro: Lucero (línea 6)  Bus: 31, 33, 36, 39, 65 ;EL GRECO;CALLE;29;28011;LATINA;40.407.316.328.180.400;-3.747.465.416.906.970;914 793 261 / 914 793 150; ZonaWifi
Centro Sociocultural Francisco Fatou (Villa de Vallecas);; Secretaría: de lunes a viernes de 9 a 14 horas y de 17 a 20 horas. ;  Sala de exposiciones   Salón de actos / auditorio  5 aulas  Zona wifi  ; Metro: Villa de Vallecas (línea 1)  Bus: 54, 58, 103, 142, 143 ;MANUEL VELEZ;CALLE;10;28031;VILLA DE VALLECAS;40.379.584.618.162.100;-3.623.110.349.262.370;"913 806 620                 
"; ZonaWifi
Centro Sociocultural García Lorca (Carabanchel);; Secretaría: de lunes a viernes de 10 a 13 horas y de lunes a jueves de 16:30 a 18:30 horas ;  Salón de actos / auditorio  7 aulas  3 gimnasios  Zona wifi  ; Metro: Carabanchel Alto (línea 11)  Bus: 34, 35, 47, 121, 131, 139 ;EUGENIA DE MONTIJO;CALLE;105;28044;CARABANCHEL;4.037.420.282.360.520;-37.510.455.236.535.900;"915 110 370                      
"; ZonaWifi
Centro Sociocultural José Espronceda (Tetuán);; Secretaría: de lunes a jueves de 9:30 a 13:30 y de 17 a 18:30 horas. Viernes de 9:30 a 13:30 horas.  ;  1 Salón de actos / auditorio  8 aulas  Zona wifi  ; Metro: Cuatro Caminos (líneas 1, 2, 6)  Bus: 3, 64, 66, 124, 128, 149 ;ALMANSA;CALLE;9;28039;TETUAN;4.044.863.106.357.680;-37.045.265.016.586.000;"915 536 160  / 915 536 480                  
"; ZonaWifi
Centro Sociocultural Juvenil Moratalaz;;  Secretaría:  de lunes a viernes: de 9 a 14 horas y de 16 a 19 horas   Julio     Lunes a viernes: de 9 a 14 y de 15 a 21 horas  Sábados: de 10 a 14  Domingos y festivos: Cerrado    Agosto:     Lunes a viernes: de 9 a 14 y de 15 a 21 horas  Sábados, domingos y festivos: Cerrado  ;  Sala de exposiciones  Sala de lectura y estudio  5 aulas  Zona wifi  ; Metro: Pavones (línea 9)  Bus: 30, 71, 142, 144 ;FUENTE CARRANTONA;CALLE;10;28030;MORATALAZ;40.399.222.766.804.500;-36.366.543.437.448.800;915 887 435 / 915 880 459; ZonaWifi
Centro Sociocultural Latina;; Secretaría: de lunes a viernes de 9 a 14:30 horas y de 16:30 a 18:30 horas ;  1 sala de lectura  6 aulas  Zona wifi  ;Bus: 17, 117, 155;RODRIGO DE ARANA;CALLE;50;28044;LATINA;403.796.366.471.018;-37.659.492.448.759.000;"915 095 470 / 471               
"; ZonaWifi
Centro Sociocultural Lavapiés (Centro);;Secretaría: de lunes a viernes de 9 a 14 horas;  Salón de actos / auditorio  8 aulas  Zona wifi  ; Metro: Lavapiés (línea 3).  Bus: M1 ;OLIVAR;CALLE;46;28012;CENTRO;4.040.966.697.102.750;-3.701.574.291.636.870;915 060 712 ; ZonaWifi
Centro Sociocultural Luis Gonzaga (Chamartín);; Secretaría: de lunes a jueves de 09:30 a 14 horas y de 16:30 a 18:30 horas, los viernes de 09:30 a 14 horas  y de 16:30 a 17:30 horas. ;  Sala de lectura y estudio  7 aulas  Zona wifi  ; Metro: Cruz del Rayo (línea 9)  Bus: 1, 29, 52 ;PRINCIPE DE VERGARA;CALLE;142;28002;CHAMARTIN;4.044.489.723.228.660;-36.780.972.922.453.600;915 886 596; ZonaWifi
Centro Sociocultural Maestro Alonso (Salamanca);; Secretaría: de lunes a jueves de 9 a 14 y de 15 a 18 horas. Viernes de 15 a 17 horas.  ;  Exposiciones ( h all   de entrada de la planta baja y de la primera planta)   Sala de lectura y estudio  Salón de actos / auditorio  3 salas de ensayo  14 aulas  Cafetería  Zona wifi  ; Metro: Ventas (líneas 2, 5)  Bus: 12, 21, 38, 53, 106, 110, 146 ;MAESTRO ALONSO;CALLE;6;28028;SALAMANCA;4.042.938.854.032.780;-3.664.855.511.110.750;"917 268 800 / 913 560 806 / 913 560 807   
"; ZonaWifi
Centro Sociocultural Marconi (Villaverde);; Secretaría: de lunes a jueves de 9:30 a 13:30 y de 16:30 a 19:30 y viernes de 9:30 a 13:30 horas.  Del 8 al 31 de julio de 9 a 14 horas, de lunes a viernes. ;  Sala de exposiciones  Sala de lectura y estudio  3 aulas  Cafetería  Zona wifi  ; Bus: 79   Renfe: San Cristóbal Industrial ;COLONIA MARCONI;ACCESO;4;28021;VILLAVERDE;40.334.751.832.113.700;-3.700.809.560.921.590;917 100 232; ZonaWifi
Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas);; Secretaría: de lunes a viernes de 10 a 14 horas ;  Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio  3 aulas  Zona wifi  ; Bus: 28, 38, 48, 140 ;ALIAGA;CALLE;5;28022;SAN BLAS-CANILLEJAS;4.043.664.778.776.810;-3.611.362.970.564.870;917 430 078; ZonaWifi
Centro Sociocultural Oporto (Carabanchel);; Secretaría: de lunes a viernes de 10 a 13 horas y de lunes a jueves de 16:30 a 18:30 horas. ;  Sala de lectura y estudio  Salón de actos / auditorio  4 aulas  3 gimnasios  Cafetería  Zona wifi  ; Metro: Oporto (líneas 5, 6) , Opañel (línea 6)  Bus: 55, 81, 108, 118, 247 ;OPORTO;AVENIDA;78;28019;CARABANCHEL;40.386.793.167.982.100;-37.277.750.877.519.600;"914 603 801   / 914 603 912                 
"; ZonaWifi
